#rno k i j rlen rwid rgrd rtp rbth rhk man ncon ustrf ndv line_id
106 4 693 514 207.28464 7.074511047289192 0.00032113417791786007 198.39074149258798 1 1.0 0.03700000047683716 2 1.0 0 13436547
107 4 693 513 100.56792 7.093523638145372 0.0005656401942790342 198.3241753109451 1 1.0 0.03700000047683716 2 1.0 0 13436547
108 3 692 513 162.51262 7.109771169130049 0.00043269860803267225 198.26729005490844 1 1.0 0.03700000047683716 2 1.0 0 13436547
109 3 692 512 162.69562 7.129855633041352 0.0005405990746443427 198.19697107087137 1 1.0 0.03700000047683716 2 1.0 0 13436547
110 3 691 511 244.06627 7.1549767421464106 0.00043886522773647067 198.10901797050715 1 1.0 0.03700000047683716 2 1.0 0 13436547
111 3 690 510 251.30179 7.185570060843536 0.00041064971559759655 198.0019057718144 1 1.0 0.03700000047683716 2 1.0 0 13436547
112 3 689 509 225.95963 7.2150451252154575 0.00040820440779224004 197.89870876390748 1 1.0 0.03700000047683716 2 1.0 0 13436547
113 3 688 508 200.61745 7.241390003255178 0.00031023598933378055 197.80647104889974 1 1.0 0.03700000047683716 2 1.0 0 13436547
114 4 690 553 259.8198 35.55027113873334 0.00021113638963900892 199.68766419773084 1 1.0 0.03700000047683716 2 1.0 0 13434629
115 3 689 552 271.4432 35.5563339413066 0.00020457360522669417 199.63280678453202 1 1.0 0.03700000047683716 2 1.0 0 13434629
116 3 688 551 266.33456 35.562471090455105 0.00019523829136551223 199.5772766691053 1 1.0 0.03700000047683716 2 1.0 0 13434629
117 3 687 550 237.24323 35.56821795064407 0.0001622630297747144 199.52527796385755 1 1.0 0.03700000047683716 2 1.0 0 13434629
118 3 687 549 135.56677 35.57247247977623 0.00027506836546705473 199.48678215935968 1 1.0 0.03700000047683716 2 1.0 0 13434629
119 3 686 548 225.56718 35.57659375867082 0.0001567843451965395 199.4494920288472 1 1.0 0.03700000047683716 2 1.0 0 13434629
120 3 686 547 116.926765 35.58050231807417 0.00019919923828604208 199.41412662553566 1 1.0 0.03700000047683716 2 1.0 0 13434629
121 3 685 547 108.64042 35.583076502811444 0.0002727540259819628 199.39083490292438 1 1.0 0.03700000047683716 2 1.0 0 13434629
122 3 685 546 178.32985 35.58635142287052 0.0001973547255168068 199.36120279125603 1 1.0 0.03700000047683716 2 1.0 0 13434629
123 4 632 567 149.85675 9.162319176060814 0.0011086837380934467 206.36575519963478 1 1.0 0.03700000047683716 2 1.0 0 13433895
124 4 633 568 201.05643 9.17832881620437 0.0009469222906210094 206.1996114573249 1 1.0 0.03700000047683716 2 1.0 0 13433895
125 4 634 568 201.05643 9.196674330112737 0.000736018914594022 206.00922664492413 1 1.0 0.03700000047683716 2 1.0 0 13433895
126 4 635 568 111.495766 9.210933837327055 0.0013954022567743462 205.86124531175 1 1.0 0.03700000047683716 2 1.0 0 13433895
127 1 558 548 200.62762 7.099163269269452 0.0006643592321664459 220.0119100385579 1 1.0 0.03700000047683716 2 1.0 0 13433317
128 2 559 548 200.82469 7.120381923159768 0.000671112184974307 219.8786212239859 1 1.0 0.03700000047683716 2 1.0 0 13433317
129 2 560 548 205.10655 7.141837310358397 0.0006640232517073344 219.7438453262937 1 1.0 0.03700000047683716 2 1.0 0 13433317
