per,nseg,icalc,outseg,iupseg,iprior,nstrpts,flow,runoff,etsw,pptsw,roughch,roughbk,cdpth,fdpth,awdth,bwdth,hcond1,thickm1,elevup,width1,depth1,thts1,thti1,eps1,uhc1,hcond2,thickm2,elevdn,width2,depth2,thts2,thti2,eps2,uhc2
0,827,1,845,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.73985,5.9364104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.69487,6.146208,0.0,0.0,0.0,0.0,0.0
0,828,1,846,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.45934,7.7562256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.17928,7.7977185,0.0,0.0,0.0,0.0,0.0
0,829,1,847,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.44244,10.764873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.20715,10.836401,0.0,0.0,0.0,0.0,0.0
0,830,1,848,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.4874,18.707197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.24194,18.735325,0.0,0.0,0.0,0.0,0.0
0,831,1,849,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.6012,5.520071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.6012,5.627102,0.0,0.0,0.0,0.0,0.0
0,832,1,850,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.88918,5.1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.23996,5.323104,0.0,0.0,0.0,0.0,0.0
0,833,1,851,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.09651,10.576327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.64154,10.6162815,0.0,0.0,0.0,0.0,0.0
0,834,1,853,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.5085,20.72624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.2171,20.866434,0.0,0.0,0.0,0.0,0.0
0,835,1,854,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86055,20.277746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86055,20.328215,0.0,0.0,0.0,0.0,0.0
0,836,1,855,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.32718,8.114756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.32718,8.2385435,0.0,0.0,0.0,0.0,0.0
0,837,1,856,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,43.34704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,43.352932,0.0,0.0,0.0,0.0,0.0
0,838,1,857,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.82195,10.443928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.47789,10.516659,0.0,0.0,0.0,0.0,0.0
0,839,1,858,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.4683,10.464857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.67918,10.71312,0.0,0.0,0.0,0.0,0.0
0,840,1,859,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.55244,9.945555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.22139,10.883631,0.0,0.0,0.0,0.0,0.0
0,841,1,859,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.6408,10.1646805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.22139,10.308533,0.0,0.0,0.0,0.0,0.0
0,842,1,860,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,62.93188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,62.935368,0.0,0.0,0.0,0.0,0.0
0,843,1,860,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.55853,99.267525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,99.26932,0.0,0.0,0.0,0.0,0.0
0,844,1,862,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.2711,4.3058805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.36148,5.794953,0.0,0.0,0.0,0.0,0.0
0,845,1,863,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.69487,6.1692758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.69487,6.204978,0.0,0.0,0.0,0.0,0.0
0,846,1,864,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.17928,8.128533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.80365,8.152786,0.0,0.0,0.0,0.0,0.0
0,847,1,866,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.20715,10.836401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.1052,10.876398,0.0,0.0,0.0,0.0,0.0
0,848,1,866,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.24194,18.735325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.1052,18.754347,0.0,0.0,0.0,0.0,0.0
0,849,1,867,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.6012,5.627102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.6012,5.7594533,0.0,0.0,0.0,0.0,0.0
0,850,1,868,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.23996,5.5984116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.67847,5.855142,0.0,0.0,0.0,0.0,0.0
0,851,1,869,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.64154,10.874359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.60425,11.065973,0.0,0.0,0.0,0.0,0.0
0,852,1,869,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.60425,6.6157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.60425,6.757839,0.0,0.0,0.0,0.0,0.0
0,853,1,870,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.2171,21.444212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86055,21.591702,0.0,0.0,0.0,0.0,0.0
0,854,1,870,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86055,20.414234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86055,20.42702,0.0,0.0,0.0,0.0,0.0
0,855,1,871,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.32718,44.32014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,44.34393,0.0,0.0,0.0,0.0,0.0
0,856,1,871,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,43.401306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,43.418148,0.0,0.0,0.0,0.0,0.0
0,857,1,872,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.47789,10.516659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.99472,10.600777,0.0,0.0,0.0,0.0,0.0
0,858,1,873,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.67918,10.71312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.67918,10.7608185,0.0,0.0,0.0,0.0,0.0
0,859,1,873,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.22139,15.023856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.64508,15.121606,0.0,0.0,0.0,0.0,0.0
0,860,1,874,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,117.76411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,117.77109,0.0,0.0,0.0,0.0,0.0
0,861,1,875,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.93073,51.50011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.6564,51.56414,0.0,0.0,0.0,0.0,0.0
0,862,1,876,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.9857,7.1581817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.9857,7.1975403,0.0,0.0,0.0,0.0,0.0
0,863,1,877,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.69487,6.3554254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.73267,6.5646625,0.0,0.0,0.0,0.0,0.0
0,864,1,880,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.80365,8.152786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.04128,8.322143,0.0,0.0,0.0,0.0,0.0
0,865,1,881,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.24086,5.5670276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.24086,5.855021,0.0,0.0,0.0,0.0,0.0
0,866,1,882,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.1052,21.558622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.72885,21.596748,0.0,0.0,0.0,0.0,0.0
0,867,1,883,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.6012,6.0636177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.37964,6.1492114,0.0,0.0,0.0,0.0,0.0
0,868,1,883,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.67847,6.035447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.37964,6.1831903,0.0,0.0,0.0,0.0,0.0
0,869,1,884,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.60425,12.990585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.13126,13.206772,0.0,0.0,0.0,0.0,0.0
0,870,1,885,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86055,29.78899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86055,29.798426,0.0,0.0,0.0,0.0,0.0
0,871,1,887,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,44.394634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,44.397343,0.0,0.0,0.0,0.0,0.0
0,872,1,888,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.99472,10.600777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.58775,10.722998,0.0,0.0,0.0,0.0,0.0
0,873,1,888,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.64508,18.601086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.42484,18.622759,0.0,0.0,0.0,0.0,0.0
0,874,1,889,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,117.77537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,117.78213,0.0,0.0,0.0,0.0,0.0
0,875,1,891,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.6564,51.686092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.65614,51.68996,0.0,0.0,0.0,0.0,0.0
0,876,1,891,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.9857,7.1975403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.9612,7.4394245,0.0,0.0,0.0,0.0,0.0
0,877,1,892,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.73267,6.7556295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.73242,6.990426,0.0,0.0,0.0,0.0,0.0
0,878,1,893,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.64937,5.5711036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.64937,5.739953,0.0,0.0,0.0,0.0,0.0
0,879,1,894,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.28539,43.419373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.28539,43.430588,0.0,0.0,0.0,0.0,0.0
0,880,1,895,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.04128,8.388957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.06602,8.5661955,0.0,0.0,0.0,0.0,0.0
0,881,1,896,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.24086,6.207839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.00331,6.383982,0.0,0.0,0.0,0.0,0.0
0,882,1,897,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.72885,21.667208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.55109,21.781952,0.0,0.0,0.0,0.0,0.0
0,883,1,898,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.37964,8.739721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.28238,8.856495,0.0,0.0,0.0,0.0,0.0
0,884,1,899,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.13126,13.206772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.8194,13.2624235,0.0,0.0,0.0,0.0,0.0
0,885,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86055,29.798426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86055,29.83522,0.0,0.0,0.0,0.0,0.0
0,886,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.9749,12.554785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.86055,12.790531,0.0,0.0,0.0,0.0,0.0
0,887,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,44.397343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.13634,44.41125,0.0,0.0,0.0,0.0,0.0
0,888,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.42484,21.531693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.8354,21.75367,0.0,0.0,0.0,0.0,0.0
0,889,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,117.78213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.32378,117.8152,0.0,0.0,0.0,0.0,0.0
0,890,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.76952,5.0161834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.09149,5.542895,0.0,0.0,0.0,0.0,0.0
0,891,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.65614,52.241043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.65614,52.312756,0.0,0.0,0.0,0.0,0.0
0,892,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.73242,7.2080135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.40741,7.38111,0.0,0.0,0.0,0.0,0.0
0,893,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.64937,6.0446167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.07448,6.5590296,0.0,0.0,0.0,0.0,0.0
0,894,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.28539,44.43312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.28539,44.443035,0.0,0.0,0.0,0.0,0.0
0,895,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.06602,8.804217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.78558,9.401023,0.0,0.0,0.0,0.0,0.0
0,896,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.00331,6.9187264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.2792,7.2389493,0.0,0.0,0.0,0.0,0.0
0,897,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.55109,21.91933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.2792,21.976292,0.0,0.0,0.0,0.0,0.0
0,898,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.28238,9.487824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.28238,9.546805,0.0,0.0,0.0,0.0,0.0
0,899,1,0,0,0,0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.8194,13.710183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.06473,13.867909,0.0,0.0,0.0,0.0,0.0
